order_id,product_id,customer_id,date
8384,1,2095,2024-03-06
8385,7,2096,2024-08-29
8386,4,2096,2024-08-29
8387,5,2096,2024-08-29
8388,6,2096,2024-08-29
8389,2,2096,2024-08-29
8390,1,2097,2023-07-22
8391,4,2097,2023-07-22
8392,8,2097,2023-07-22
8393,7,2098,2023-10-30
8394,1,2098,2023-10-30
8395,8,2098,2023-10-30
8396,2,2098,2023-10-30
8397,5,2099,2023-05-31
8398,4,2099,2023-05-31
8399,6,2099,2023-05-31
8400,2,2099,2023-05-31
8401,7,2099,2023-05-31
8402,7,2100,2024-09-01
8403,3,2100,2024-09-01
8404,6,2100,2024-09-01
8405,1,2100,2024-09-01
8406,4,2100,2024-09-01
8407,5,2100,2024-09-01
8408,8,2101,2024-04-15
8409,2,2101,2024-04-15
8410,5,2102,2023-01-05
8411,3,2102,2023-01-05
8412,7,2102,2023-01-05
8413,2,2102,2023-01-05
8414,1,2102,2023-01-05
8415,8,2102,2023-01-05
8416,4,2102,2023-01-05
8417,4,2103,2022-11-19
8418,3,2103,2022-11-19
8419,2,2104,2023-07-10
8420,8,2104,2023-07-10
8421,7,2104,2023-07-10
8422,5,2104,2023-07-10
8423,6,2104,2023-07-10
8424,1,2104,2023-07-10
8425,6,2105,2023-03-24
8426,3,2105,2023-03-24
8427,5,2105,2023-03-24
8428,2,2105,2023-03-24
8429,1,2105,2023-03-24
8430,7,2105,2023-03-24
8431,6,2106,2024-10-07
8432,1,2106,2024-10-07
8433,2,2106,2024-10-07
8434,5,2107,2023-10-18
8435,4,2107,2023-10-18
8436,1,2107,2023-10-18
8437,3,2107,2023-10-18
8438,8,2107,2023-10-18
8439,2,2108,2023-08-08
8440,1,2108,2023-08-08
8441,7,2108,2023-08-08
8442,8,2109,2024-01-25
8443,7,2109,2024-01-25
8444,4,2109,2024-01-25
8445,2,2109,2024-01-25
8446,1,2109,2024-01-25
8447,3,2109,2024-01-25
8448,5,2109,2024-01-25
8449,7,2110,2023-07-07
8450,1,2110,2023-07-07
8451,6,2110,2023-07-07
8452,3,2111,2023-02-04
8453,4,2111,2023-02-04
8454,4,2112,2024-03-23
8455,7,2112,2024-03-23
8456,4,2113,2023-06-18
8457,7,2113,2023-06-18
8458,5,2113,2023-06-18
8459,6,2113,2023-06-18
8460,1,2113,2023-06-18
8461,8,2113,2023-06-18
8462,2,2114,2023-08-18
8463,3,2114,2023-08-18
8464,7,2114,2023-08-18
8465,3,2115,2024-07-01
8466,6,2115,2024-07-01
8467,2,2115,2024-07-01
8468,1,2115,2024-07-01
8469,4,2115,2024-07-01
8470,8,2115,2024-07-01
8471,8,2116,2023-01-01
8472,7,2116,2023-01-01
8473,1,2116,2023-01-01
8474,3,2116,2023-01-01
8475,4,2116,2023-01-01
8476,6,2116,2023-01-01
8477,5,2117,2023-06-12
8478,3,2117,2023-06-12
8479,7,2117,2023-06-12
8480,1,2117,2023-06-12
8481,4,2118,2024-01-01
8482,8,2118,2024-01-01
8483,2,2118,2024-01-01
8484,7,2118,2024-01-01
8485,6,2118,2024-01-01
8486,5,2119,2024-10-13
8487,3,2119,2024-10-13
8488,6,2120,2023-05-07
8489,4,2120,2023-05-07
8490,8,2120,2023-05-07
8491,2,2120,2023-05-07
8492,7,2120,2023-05-07
8493,5,2120,2023-05-07
8494,3,2120,2023-05-07
8495,6,2121,2023-03-25
8496,3,2122,2023-08-18
8497,4,2122,2023-08-18
8498,1,2122,2023-08-18
8499,8,2122,2023-08-18
8500,5,2122,2023-08-18
8501,2,2122,2023-08-18
8502,7,2122,2023-08-18
8503,4,2123,2024-10-18
8504,5,2124,2024-08-13
8505,4,2124,2024-08-13
8506,2,2124,2024-08-13
8507,6,2124,2024-08-13
8508,8,2124,2024-08-13
8509,5,2125,2023-07-06
8510,1,2125,2023-07-06
8511,4,2125,2023-07-06
8512,2,2125,2023-07-06
8513,6,2125,2023-07-06
8514,8,2125,2023-07-06
8515,8,2126,2024-03-22
8516,2,2126,2024-03-22
8517,3,2126,2024-03-22
8518,4,2126,2024-03-22
8519,6,2127,2023-09-28
8520,7,2127,2023-09-28
8521,3,2127,2023-09-28
8522,8,2127,2023-09-28
8523,6,2128,2023-03-21
8524,7,2128,2023-03-21
8525,4,2128,2023-03-21
8526,8,2129,2023-08-06
8527,2,2129,2023-08-06
8528,5,2129,2023-08-06
8529,4,2130,2024-01-31
8530,6,2130,2024-01-31
8531,4,2131,2024-01-07
8532,8,2131,2024-01-07
8533,2,2131,2024-01-07
8534,3,2131,2024-01-07
8535,5,2132,2024-02-20
8536,6,2132,2024-02-20
8537,8,2132,2024-02-20
8538,7,2132,2024-02-20
8539,2,2132,2024-02-20
8540,4,2132,2024-02-20
8541,1,2133,2023-11-11
8542,2,2133,2023-11-11
8543,3,2133,2023-11-11
8544,5,2133,2023-11-11
8545,6,2133,2023-11-11
8546,8,2133,2023-11-11
8547,7,2133,2023-11-11
8548,2,2134,2023-04-09
8549,8,2135,2024-08-02
8550,7,2135,2024-08-02
8551,5,2135,2024-08-02
8552,2,2135,2024-08-02
8553,1,2136,2024-11-05
8554,8,2136,2024-11-05
8555,6,2136,2024-11-05
8556,1,2137,2023-05-05
8557,7,2137,2023-05-05
8558,8,2137,2023-05-05
8559,3,2137,2023-05-05
8560,6,2138,2023-06-29
8561,8,2138,2023-06-29
8562,6,2139,2023-06-21
8563,3,2139,2023-06-21
8564,1,2140,2023-04-30
8565,4,2140,2023-04-30
8566,8,2140,2023-04-30
8567,6,2141,2023-05-20
8568,4,2141,2023-05-20
8569,7,2142,2023-03-25
8570,1,2142,2023-03-25
8571,8,2142,2023-03-25
8572,3,2143,2023-09-28
8573,6,2143,2023-09-28
8574,1,2143,2023-09-28
8575,7,2143,2023-09-28
8576,6,2144,2024-02-04
8577,2,2144,2024-02-04
8578,4,2144,2024-02-04
8579,7,2144,2024-02-04
8580,1,2145,2023-11-21
8581,6,2145,2023-11-21
8582,5,2145,2023-11-21
8583,3,2145,2023-11-21
8584,8,2145,2023-11-21
8585,2,2146,2023-08-02
8586,8,2146,2023-08-02
8587,3,2146,2023-08-02
8588,5,2146,2023-08-02
8589,6,2146,2023-08-02
8590,1,2147,2023-03-01
8591,5,2147,2023-03-01
8592,8,2147,2023-03-01
8593,6,2147,2023-03-01
8594,2,2147,2023-03-01
8595,3,2147,2023-03-01
8596,1,2148,2023-01-24
8597,5,2148,2023-01-24
8598,3,2148,2023-01-24
8599,6,2148,2023-01-24
8600,7,2148,2023-01-24
8601,7,2149,2024-07-04
8602,1,2149,2024-07-04
8603,4,2149,2024-07-04
8604,3,2149,2024-07-04
8605,2,2149,2024-07-04
8606,7,2150,2024-09-02
8607,3,2150,2024-09-02
8608,1,2151,2023-07-11
8609,5,2151,2023-07-11
8610,8,2151,2023-07-11
8611,8,2152,2023-05-18
8612,8,2153,2023-06-04
8613,2,2153,2023-06-04
8614,4,2153,2023-06-04
8615,7,2153,2023-06-04
8616,6,2153,2023-06-04
8617,1,2153,2023-06-04
8618,5,2153,2023-06-04
8619,5,2154,2024-09-17
8620,6,2155,2022-11-25
8621,4,2155,2022-11-25
8622,5,2155,2022-11-25
8623,8,2156,2023-07-18
8624,6,2156,2023-07-18
8625,4,2156,2023-07-18
8626,7,2156,2023-07-18
8627,1,2156,2023-07-18
8628,5,2156,2023-07-18
8629,5,2157,2023-12-25
8630,7,2157,2023-12-25
8631,6,2157,2023-12-25
8632,1,2157,2023-12-25
8633,4,2157,2023-12-25
8634,8,2157,2023-12-25
8635,6,2158,2024-01-22
8636,2,2158,2024-01-22
8637,4,2158,2024-01-22
8638,5,2158,2024-01-22
8639,8,2158,2024-01-22
8640,4,2159,2024-03-23
8641,1,2159,2024-03-23
8642,7,2160,2024-10-02
8643,4,2160,2024-10-02
8644,7,2161,2023-03-09
8645,6,2161,2023-03-09
8646,5,2162,2022-11-29
8647,2,2162,2022-11-29
8648,7,2162,2022-11-29
8649,1,2162,2022-11-29
8650,2,2163,2024-03-01
8651,8,2163,2024-03-01
8652,7,2164,2024-10-12
8653,1,2164,2024-10-12
8654,5,2164,2024-10-12
8655,6,2164,2024-10-12
8656,2,2164,2024-10-12
8657,7,2165,2023-02-23
8658,6,2165,2023-02-23
8659,5,2165,2023-02-23
8660,8,2165,2023-02-23
8661,1,2166,2024-01-14
8662,8,2166,2024-01-14
8663,3,2166,2024-01-14
8664,7,2166,2024-01-14
8665,2,2166,2024-01-14
8666,4,2166,2024-01-14
8667,6,2166,2024-01-14
8668,3,2167,2023-08-28
8669,1,2167,2023-08-28
8670,6,2167,2023-08-28
8671,2,2167,2023-08-28
8672,7,2167,2023-08-28
8673,8,2167,2023-08-28
8674,1,2168,2024-02-17
8675,8,2168,2024-02-17
8676,3,2168,2024-02-17
8677,4,2168,2024-02-17
8678,2,2168,2024-02-17
8679,1,2169,2024-06-02
8680,6,2169,2024-06-02
8681,7,2169,2024-06-02
8682,6,2170,2023-01-03
8683,2,2170,2023-01-03
8684,1,2170,2023-01-03
8685,4,2170,2023-01-03
8686,5,2170,2023-01-03
8687,1,2171,2023-02-21
8688,5,2171,2023-02-21
8689,8,2171,2023-02-21
8690,3,2171,2023-02-21
8691,7,2171,2023-02-21
8692,4,2171,2023-02-21
8693,6,2171,2023-02-21
8694,6,2172,2024-11-03
8695,2,2172,2024-11-03
8696,7,2172,2024-11-03
8697,1,2172,2024-11-03
8698,4,2172,2024-11-03
8699,5,2172,2024-11-03
8700,4,2173,2024-01-09
8701,2,2173,2024-01-09
8702,7,2173,2024-01-09
8703,7,2174,2024-05-08
8704,4,2174,2024-05-08
8705,8,2174,2024-05-08
8706,2,2174,2024-05-08
8707,5,2175,2023-12-06
8708,4,2175,2023-12-06
8709,1,2175,2023-12-06
8710,3,2175,2023-12-06
8711,6,2175,2023-12-06
8712,2,2175,2023-12-06
8713,8,2175,2023-12-06
8714,5,2176,2022-12-27
8715,6,2176,2022-12-27
8716,8,2177,2023-02-02
8717,3,2177,2023-02-02
8718,7,2177,2023-02-02
8719,1,2177,2023-02-02
8720,5,2177,2023-02-02
8721,4,2177,2023-02-02
8722,5,2178,2024-06-28
8723,7,2178,2024-06-28
8724,2,2178,2024-06-28
8725,1,2178,2024-06-28
8726,6,2178,2024-06-28
8727,8,2178,2024-06-28
8728,3,2178,2024-06-28
8729,2,2179,2023-09-11
8730,6,2179,2023-09-11
8731,8,2179,2023-09-11
8732,7,2179,2023-09-11
8733,2,2180,2022-11-19
8734,7,2180,2022-11-19
8735,8,2180,2022-11-19
8736,6,2180,2022-11-19
8737,4,2180,2022-11-19
8738,3,2180,2022-11-19
8739,5,2180,2022-11-19
8740,2,2181,2024-07-13
8741,1,2181,2024-07-13
8742,6,2181,2024-07-13
8743,4,2182,2024-05-19
8744,6,2182,2024-05-19
8745,7,2182,2024-05-19
8746,3,2182,2024-05-19
8747,8,2183,2024-05-06
8748,7,2183,2024-05-06
8749,1,2183,2024-05-06
8750,6,2183,2024-05-06
8751,3,2183,2024-05-06
8752,2,2183,2024-05-06
8753,7,2184,2024-01-02
8754,5,2184,2024-01-02
8755,4,2184,2024-01-02
8756,7,2185,2023-08-22
8757,4,2185,2023-08-22
8758,3,2185,2023-08-22
8759,2,2185,2023-08-22
8760,1,2185,2023-08-22
8761,3,2186,2023-10-16
8762,5,2186,2023-10-16
8763,8,2186,2023-10-16
8764,7,2186,2023-10-16
8765,2,2186,2023-10-16
8766,4,2186,2023-10-16
8767,3,2187,2024-05-30
8768,1,2187,2024-05-30
8769,5,2187,2024-05-30
8770,4,2188,2023-03-30
8771,3,2188,2023-03-30
8772,2,2188,2023-03-30
8773,7,2188,2023-03-30
8774,5,2188,2023-03-30
8775,2,2189,2024-09-19
8776,8,2189,2024-09-19
8777,5,2189,2024-09-19
8778,6,2189,2024-09-19
8779,3,2190,2023-08-14
8780,2,2190,2023-08-14
8781,8,2190,2023-08-14
8782,7,2190,2023-08-14
8783,1,2191,2024-06-11
8784,6,2191,2024-06-11
8785,3,2191,2024-06-11
8786,5,2192,2023-10-27
8787,3,2192,2023-10-27
8788,8,2192,2023-10-27
8789,3,2193,2023-12-29
8790,5,2193,2023-12-29
8791,1,2193,2023-12-29
8792,7,2193,2023-12-29
8793,8,2193,2023-12-29
8794,2,2193,2023-12-29
8795,6,2193,2023-12-29
8796,5,2194,2024-03-31
8797,1,2194,2024-03-31
8798,7,2194,2024-03-31
8799,1,2195,2023-01-03
8800,2,2195,2023-01-03
8801,7,2195,2023-01-03
8802,4,2195,2023-01-03
8803,2,2196,2023-12-21
8804,7,2196,2023-12-21
8805,5,2197,2023-10-24
8806,2,2197,2023-10-24
8807,1,2197,2023-10-24
8808,6,2197,2023-10-24
8809,3,2197,2023-10-24
8810,4,2197,2023-10-24
8811,1,2198,2023-06-11
8812,6,2199,2023-11-13
8813,2,2199,2023-11-13
8814,8,2199,2023-11-13
8815,1,2199,2023-11-13
8816,3,2199,2023-11-13
8817,7,2199,2023-11-13
8818,7,2200,2023-08-07
8819,1,2200,2023-08-07
8820,6,2200,2023-08-07
8821,3,2200,2023-08-07
8822,2,2200,2023-08-07
8823,4,2200,2023-08-07
8824,8,2200,2023-08-07
8825,5,2201,2024-08-21
8826,5,2202,2024-08-11
8827,7,2202,2024-08-11
8828,2,2202,2024-08-11
8829,8,2203,2023-02-01
8830,3,2203,2023-02-01
8831,2,2203,2023-02-01
8832,4,2203,2023-02-01
8833,5,2203,2023-02-01
8834,7,2203,2023-02-01
8835,1,2204,2024-06-24
8836,2,2204,2024-06-24
8837,4,2204,2024-06-24
8838,7,2204,2024-06-24
8839,6,2205,2024-05-18
8840,4,2205,2024-05-18
8841,8,2205,2024-05-18
8842,5,2205,2024-05-18
8843,3,2205,2024-05-18
8844,5,2206,2024-08-24
8845,4,2206,2024-08-24
8846,6,2206,2024-08-24
8847,1,2206,2024-08-24
8848,4,2207,2024-05-29
8849,5,2207,2024-05-29
8850,7,2207,2024-05-29
8851,3,2207,2024-05-29
8852,2,2207,2024-05-29
8853,6,2207,2024-05-29
8854,1,2207,2024-05-29
8855,5,2208,2024-02-19
8856,2,2208,2024-02-19
8857,4,2208,2024-02-19
8858,3,2208,2024-02-19
8859,1,2209,2024-01-13
8860,7,2209,2024-01-13
8861,3,2209,2024-01-13
8862,5,2209,2024-01-13
8863,2,2209,2024-01-13
8864,8,2209,2024-01-13
8865,2,2210,2023-02-22
8866,3,2210,2023-02-22
8867,6,2210,2023-02-22
8868,8,2211,2023-08-15
8869,3,2211,2023-08-15
8870,4,2211,2023-08-15
8871,7,2211,2023-08-15
8872,2,2212,2023-07-30
8873,6,2212,2023-07-30
8874,4,2212,2023-07-30
8875,7,2212,2023-07-30
8876,8,2213,2024-03-09
8877,4,2213,2024-03-09
8878,5,2213,2024-03-09
8879,2,2213,2024-03-09
8880,7,2213,2024-03-09
8881,3,2213,2024-03-09
8882,6,2213,2024-03-09
8883,7,2214,2023-03-26
8884,2,2214,2023-03-26
8885,3,2214,2023-03-26
8886,6,2214,2023-03-26
8887,4,2214,2023-03-26
8888,5,2214,2023-03-26
8889,7,2215,2022-11-23
8890,3,2216,2023-09-24
8891,4,2216,2023-09-24
8892,8,2216,2023-09-24
8893,6,2216,2023-09-24
8894,7,2216,2023-09-24
8895,5,2216,2023-09-24
8896,7,2217,2023-07-10
8897,2,2217,2023-07-10
8898,5,2217,2023-07-10
8899,1,2218,2024-04-18
8900,4,2218,2024-04-18
8901,7,2218,2024-04-18
8902,2,2219,2022-12-26
8903,8,2220,2024-02-04
8904,4,2220,2024-02-04
8905,8,2221,2024-04-22
8906,2,2221,2024-04-22
8907,7,2221,2024-04-22
8908,6,2221,2024-04-22
8909,6,2222,2024-09-08
8910,7,2222,2024-09-08
8911,1,2222,2024-09-08
8912,3,2222,2024-09-08
8913,2,2222,2024-09-08
8914,8,2222,2024-09-08
8915,5,2222,2024-09-08
8916,4,2223,2024-05-22
8917,1,2224,2024-06-25
8918,3,2224,2024-06-25
8919,2,2224,2024-06-25
8920,5,2224,2024-06-25
8921,8,2225,2023-05-19
8922,8,2226,2024-07-17
8923,6,2226,2024-07-17
8924,1,2226,2024-07-17
8925,2,2226,2024-07-17
8926,4,2226,2024-07-17
8927,3,2226,2024-07-17
8928,4,2227,2023-09-26
8929,5,2227,2023-09-26
8930,1,2227,2023-09-26
8931,3,2227,2023-09-26
8932,7,2227,2023-09-26
8933,1,2228,2024-01-07
8934,7,2228,2024-01-07
8935,5,2228,2024-01-07
8936,2,2228,2024-01-07
8937,6,2228,2024-01-07
8938,3,2229,2024-03-05
8939,1,2229,2024-03-05
8940,4,2229,2024-03-05
8941,6,2229,2024-03-05
8942,7,2229,2024-03-05
8943,8,2229,2024-03-05
8944,1,2230,2024-08-24
8945,2,2230,2024-08-24
8946,4,2230,2024-08-24
8947,2,2231,2024-02-04
8948,6,2232,2024-02-22
8949,5,2232,2024-02-22
8950,8,2233,2024-06-18
8951,1,2233,2024-06-18
8952,4,2233,2024-06-18
8953,7,2233,2024-06-18
8954,5,2233,2024-06-18
8955,6,2233,2024-06-18
8956,2,2233,2024-06-18
8957,7,2234,2023-08-15
8958,2,2234,2023-08-15
8959,4,2234,2023-08-15
8960,1,2234,2023-08-15
8961,8,2234,2023-08-15
8962,5,2234,2023-08-15
8963,3,2234,2023-08-15
8964,7,2235,2022-12-12
8965,8,2235,2022-12-12
8966,2,2235,2022-12-12
8967,5,2235,2022-12-12
8968,3,2235,2022-12-12
8969,1,2235,2022-12-12
8970,4,2236,2023-05-26
8971,3,2236,2023-05-26
8972,1,2236,2023-05-26
8973,7,2236,2023-05-26
8974,7,2237,2023-03-13
8975,3,2237,2023-03-13
8976,1,2237,2023-03-13
8977,6,2237,2023-03-13
8978,2,2237,2023-03-13
8979,8,2237,2023-03-13
8980,6,2238,2024-10-18
8981,8,2239,2023-12-23
8982,5,2239,2023-12-23
8983,4,2239,2023-12-23
8984,2,2239,2023-12-23
8985,1,2239,2023-12-23
8986,3,2239,2023-12-23
8987,8,2240,2024-05-27
8988,1,2240,2024-05-27
8989,2,2240,2024-05-27
8990,5,2240,2024-05-27
8991,4,2240,2024-05-27
8992,3,2240,2024-05-27
8993,6,2240,2024-05-27
8994,7,2241,2023-12-17
8995,2,2241,2023-12-17
8996,6,2241,2023-12-17
8997,7,2242,2022-12-03
8998,6,2242,2022-12-03
8999,2,2242,2022-12-03
9000,1,2242,2022-12-03
9001,4,2242,2022-12-03
9002,8,2242,2022-12-03
9003,2,2243,2024-01-24
9004,3,2243,2024-01-24
9005,4,2243,2024-01-24
9006,7,2243,2024-01-24
9007,5,2243,2024-01-24
9008,8,2244,2023-05-09
9009,2,2244,2023-05-09
9010,3,2244,2023-05-09
9011,7,2244,2023-05-09
9012,4,2244,2023-05-09
9013,6,2244,2023-05-09
9014,6,2245,2022-12-10
9015,3,2245,2022-12-10
9016,8,2245,2022-12-10
9017,7,2245,2022-12-10
9018,2,2245,2022-12-10
9019,4,2245,2022-12-10
9020,8,2246,2024-04-08
9021,2,2246,2024-04-08
9022,6,2246,2024-04-08
9023,5,2246,2024-04-08
9024,3,2246,2024-04-08
9025,7,2246,2024-04-08
9026,1,2246,2024-04-08
9027,1,2247,2022-11-28
9028,8,2248,2023-08-17
9029,3,2248,2023-08-17
9030,5,2248,2023-08-17
9031,6,2248,2023-08-17
9032,1,2248,2023-08-17
9033,7,2249,2023-08-12
9034,4,2250,2023-10-14
9035,1,2250,2023-10-14
9036,1,2251,2024-08-30
9037,5,2251,2024-08-30
9038,6,2251,2024-08-30
9039,8,2251,2024-08-30
9040,3,2251,2024-08-30
9041,2,2251,2024-08-30
9042,1,2252,2024-05-31
9043,4,2252,2024-05-31
9044,6,2252,2024-05-31
9045,6,2253,2024-03-22
9046,5,2253,2024-03-22
9047,7,2253,2024-03-22
9048,8,2253,2024-03-22
9049,3,2253,2024-03-22
9050,3,2254,2024-10-05
9051,4,2254,2024-10-05
9052,1,2254,2024-10-05
9053,2,2254,2024-10-05
9054,5,2254,2024-10-05
9055,8,2254,2024-10-05
9056,6,2255,2024-05-10
9057,4,2255,2024-05-10
9058,7,2255,2024-05-10
9059,3,2255,2024-05-10
9060,5,2255,2024-05-10
9061,8,2255,2024-05-10
9062,2,2255,2024-05-10
9063,6,2256,2024-02-22
9064,4,2257,2024-01-06
9065,8,2257,2024-01-06
9066,1,2257,2024-01-06
9067,7,2257,2024-01-06
9068,5,2257,2024-01-06
9069,2,2257,2024-01-06
9070,6,2257,2024-01-06
9071,1,2258,2023-05-02
9072,3,2258,2023-05-02
9073,3,2259,2024-08-01
9074,8,2259,2024-08-01
9075,5,2259,2024-08-01
9076,4,2259,2024-08-01
9077,2,2259,2024-08-01
9078,6,2259,2024-08-01
9079,7,2260,2023-01-18
9080,4,2260,2023-01-18
9081,3,2260,2023-01-18
9082,2,2260,2023-01-18
9083,5,2260,2023-01-18
9084,1,2260,2023-01-18
9085,6,2260,2023-01-18
9086,5,2261,2023-06-26
9087,1,2261,2023-06-26
9088,2,2261,2023-06-26
9089,3,2261,2023-06-26
9090,4,2261,2023-06-26
9091,3,2262,2023-04-25
9092,4,2262,2023-04-25
9093,6,2262,2023-04-25
9094,7,2262,2023-04-25
9095,5,2262,2023-04-25
9096,8,2262,2023-04-25
9097,2,2262,2023-04-25
9098,6,2263,2024-04-05
9099,8,2263,2024-04-05
9100,1,2263,2024-04-05
9101,2,2263,2024-04-05
9102,4,2263,2024-04-05
9103,7,2263,2024-04-05
9104,3,2263,2024-04-05
9105,8,2264,2024-05-20
9106,6,2264,2024-05-20
9107,5,2264,2024-05-20
9108,2,2264,2024-05-20
9109,7,2264,2024-05-20
9110,3,2265,2023-04-26
9111,6,2265,2023-04-26
9112,4,2265,2023-04-26
9113,1,2265,2023-04-26
9114,8,2266,2023-01-26
9115,2,2266,2023-01-26
9116,6,2266,2023-01-26
9117,8,2267,2024-03-30
9118,1,2267,2024-03-30
9119,2,2267,2024-03-30
9120,7,2267,2024-03-30
9121,1,2268,2024-01-12
9122,3,2268,2024-01-12
9123,7,2268,2024-01-12
9124,2,2268,2024-01-12
9125,8,2268,2024-01-12
9126,4,2268,2024-01-12
9127,5,2268,2024-01-12
9128,8,2269,2022-11-25
9129,3,2269,2022-11-25
9130,1,2270,2023-06-11
9131,7,2270,2023-06-11
9132,4,2270,2023-06-11
9133,8,2270,2023-06-11
9134,3,2271,2023-10-09
9135,6,2271,2023-10-09
9136,5,2271,2023-10-09
9137,7,2271,2023-10-09
9138,2,2271,2023-10-09
9139,8,2271,2023-10-09
9140,4,2271,2023-10-09
9141,7,2272,2024-01-10
9142,4,2272,2024-01-10
9143,6,2272,2024-01-10
9144,2,2272,2024-01-10
9145,5,2272,2024-01-10
9146,1,2272,2024-01-10
9147,8,2272,2024-01-10
9148,8,2273,2023-07-27
9149,2,2273,2023-07-27
9150,7,2273,2023-07-27
9151,1,2273,2023-07-27
9152,3,2274,2024-05-11
9153,2,2274,2024-05-11
9154,5,2274,2024-05-11
9155,4,2274,2024-05-11
9156,6,2275,2022-11-17
9157,4,2275,2022-11-17
9158,3,2276,2023-01-03
9159,7,2276,2023-01-03
9160,5,2276,2023-01-03
9161,2,2276,2023-01-03
9162,1,2276,2023-01-03
9163,6,2276,2023-01-03
9164,8,2276,2023-01-03
9165,3,2277,2023-12-31
9166,5,2277,2023-12-31
9167,2,2277,2023-12-31
9168,6,2277,2023-12-31
9169,4,2278,2023-03-28
9170,7,2278,2023-03-28
9171,6,2278,2023-03-28
9172,5,2278,2023-03-28
9173,8,2278,2023-03-28
9174,3,2279,2023-06-20
9175,1,2280,2023-06-11
9176,2,2280,2023-06-11
9177,6,2280,2023-06-11
9178,3,2280,2023-06-11
9179,8,2280,2023-06-11
9180,4,2280,2023-06-11
9181,7,2281,2023-11-15
9182,8,2281,2023-11-15
9183,4,2281,2023-11-15
9184,3,2281,2023-11-15
9185,1,2281,2023-11-15
9186,6,2281,2023-11-15
9187,5,2281,2023-11-15
9188,8,2282,2024-10-11
9189,3,2282,2024-10-11
9190,2,2282,2024-10-11
9191,7,2282,2024-10-11
9192,1,2282,2024-10-11
9193,5,2282,2024-10-11
9194,4,2282,2024-10-11
9195,2,2283,2023-10-03
9196,7,2283,2023-10-03
9197,5,2283,2023-10-03
9198,1,2284,2023-12-13
9199,7,2284,2023-12-13
9200,8,2285,2024-09-05
9201,1,2285,2024-09-05
9202,4,2285,2024-09-05
9203,7,2286,2024-08-03
9204,8,2286,2024-08-03
9205,2,2286,2024-08-03
9206,3,2286,2024-08-03
9207,1,2286,2024-08-03
9208,5,2286,2024-08-03
9209,1,2287,2022-11-26
9210,8,2287,2022-11-26
9211,5,2287,2022-11-26
9212,4,2287,2022-11-26
9213,3,2287,2022-11-26
9214,2,2287,2022-11-26
9215,4,2288,2023-05-10
9216,8,2288,2023-05-10
9217,2,2288,2023-05-10
9218,7,2288,2023-05-10
9219,1,2288,2023-05-10
9220,6,2288,2023-05-10
9221,5,2289,2023-07-06
9222,3,2290,2024-07-22
9223,6,2290,2024-07-22
9224,6,2291,2024-02-23
9225,4,2291,2024-02-23
9226,3,2291,2024-02-23
9227,2,2291,2024-02-23
9228,5,2291,2024-02-23
9229,1,2291,2024-02-23
9230,8,2291,2024-02-23
9231,4,2292,2022-11-08
9232,2,2292,2022-11-08
9233,7,2292,2022-11-08
9234,5,2292,2022-11-08
9235,1,2292,2022-11-08
9236,6,2292,2022-11-08
9237,1,2293,2022-11-18
9238,7,2293,2022-11-18
9239,5,2293,2022-11-18
9240,7,2294,2023-08-30
9241,1,2294,2023-08-30
9242,5,2294,2023-08-30
9243,1,2295,2023-07-28
9244,7,2295,2023-07-28
9245,3,2295,2023-07-28
9246,4,2295,2023-07-28
9247,2,2295,2023-07-28
9248,5,2296,2023-01-15
9249,2,2296,2023-01-15
9250,7,2296,2023-01-15
9251,7,2297,2023-05-03
9252,4,2297,2023-05-03
9253,8,2298,2023-04-17
9254,1,2298,2023-04-17
9255,3,2298,2023-04-17
9256,5,2298,2023-04-17
9257,2,2298,2023-04-17
9258,6,2298,2023-04-17
9259,4,2298,2023-04-17
9260,2,2299,2024-09-09
9261,3,2299,2024-09-09
9262,1,2299,2024-09-09
9263,2,2300,2024-09-20
9264,1,2300,2024-09-20
9265,6,2300,2024-09-20
9266,8,2300,2024-09-20
9267,3,2300,2024-09-20
9268,7,2300,2024-09-20
9269,4,2300,2024-09-20
9270,8,2301,2024-03-13
9271,2,2301,2024-03-13
9272,5,2301,2024-03-13
9273,4,2302,2023-12-13
9274,1,2302,2023-12-13
9275,7,2302,2023-12-13
9276,8,2302,2023-12-13
9277,8,2303,2023-08-02
9278,4,2303,2023-08-02
9279,8,2304,2023-02-23
9280,2,2304,2023-02-23
9281,6,2304,2023-02-23
9282,7,2304,2023-02-23
9283,5,2304,2023-02-23
9284,6,2305,2024-09-01
9285,5,2306,2023-09-30
9286,7,2306,2023-09-30
9287,2,2306,2023-09-30
9288,7,2307,2024-10-16
9289,3,2307,2024-10-16
9290,1,2307,2024-10-16
9291,5,2307,2024-10-16
9292,6,2307,2024-10-16
9293,2,2307,2024-10-16
9294,7,2308,2023-02-01
9295,3,2308,2023-02-01
9296,3,2309,2023-10-14
9297,2,2309,2023-10-14
9298,5,2309,2023-10-14
9299,8,2309,2023-10-14
9300,1,2309,2023-10-14
9301,8,2310,2024-07-01
9302,2,2310,2024-07-01
9303,6,2310,2024-07-01
9304,3,2310,2024-07-01
9305,4,2310,2024-07-01
9306,5,2310,2024-07-01
9307,7,2310,2024-07-01
9308,8,2311,2024-08-29
9309,4,2311,2024-08-29
9310,5,2312,2023-04-18
9311,2,2312,2023-04-18
9312,3,2312,2023-04-18
9313,1,2312,2023-04-18
9314,6,2312,2023-04-18
9315,7,2312,2023-04-18
